UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1656746306,2022-06-32T07:18:26Z,20.575994,-75.214621,52.672,253,0732,0,0,No Data,No Data
1656746324,2022-06-32T07:18:44Z,20.575838,-75.215061,51.774,253,1223,0,0,No Data,No Data
1656746346,2022-06-32T07:19:06Z,20.575549,-75.215566,46.862,253,184,0,0,No Data,No Data
1656746366,2022-06-32T07:19:26Z,20.575330,-75.216038,44.14,253,2389,0,0,No Data,No Data
1656746386,2022-06-32T07:19:46Z,20.575033,-75.216467,43.069,253,2945,0,0,No Data,No Data
1656746400,2022-06-32T07:20:00Z,20.574770,-75.216730,42.401,253,3346,0,0,No Data,No Data
1656746410,2022-06-32T07:20:10Z,20.574535,-75.216823,43.906,253,3624,0,0,No Data,No Data
1656746420,2022-06-32T07:20:20Z,20.574299,-75.216848,46.042,253,3887,0,0,No Data,No Data
1656746428,2022-06-32T07:20:28Z,20.574158,-75.216708,46.291,253,41,0,0,No Data,No Data
1656746431,2022-06-32T07:20:31Z,20.574154,-75.216607,46.0,253,4205,0,0,No Data,No Data
1656746441,2022-06-32T07:20:41Z,20.574181,-75.216340,45.729,253,4485,0,0,No Data,No Data
1656746452,2022-06-32T07:20:52Z,20.574277,-75.216075,44.476,253,478,0,0,No Data,No Data
1656746467,2022-06-32T07:21:07Z,20.574436,-75.215711,42.602,253,5199,0,0,No Data,No Data
1656746479,2022-06-32T07:21:19Z,20.574635,-75.215481,42.0,253,5525,0,0,No Data,No Data
1656746486,2022-06-32T07:21:26Z,20.574800,-75.215383,42.39,253,5735,0,0,No Data,No Data
1656746497,2022-06-32T07:21:37Z,20.575068,-75.215354,44.131,253,6036,0,0,No Data,No Data
1656746505,2022-06-32T07:21:45Z,20.575240,-75.215458,45.985,253,6257,0,0,No Data,No Data
1656746513,2022-06-32T07:21:53Z,20.575348,-75.215630,45.647,253,6473,0,0,No Data,No Data
1656746522,2022-06-32T07:22:02Z,20.575357,-75.215868,44.037,253,6722,0,0,No Data,No Data
1656746533,2022-06-32T07:22:13Z,20.575266,-75.216138,43.864,253,7022,0,0,No Data,No Data
1656746544,2022-06-32T07:22:24Z,20.575204,-75.216439,43.27,253,7344,0,0,No Data,No Data
1656746550,2022-06-32T07:22:30Z,20.575104,-75.216537,43.401,253,7495,0,0,No Data,No Data
1656746559,2022-06-32T07:22:39Z,20.574975,-75.216737,43.164,253,7748,0,0,No Data,No Data
1656746567,2022-06-32T07:22:47Z,20.574771,-75.216763,42.528,253,7976,0,0,No Data,No Data
1656746572,2022-06-32T07:22:52Z,20.574800,-75.216629,42.378,253,8119,0,0,No Data,No Data
1656746579,2022-06-32T07:22:59Z,20.574968,-75.216567,42.927,253,8317,0,0,No Data,No Data
1656746586,2022-06-32T07:23:06Z,20.575108,-75.216639,43.703,253,849,0,0,No Data,No Data
1656746594,2022-06-32T07:23:14Z,20.575285,-75.216781,45.43,253,8737,0,0,No Data,No Data
1656746601,2022-06-32T07:23:21Z,20.575361,-75.216955,45.911,253,8938,0,0,No Data,No Data
1656746613,2022-06-32T07:23:33Z,20.575442,-75.217231,43.286,253,924,0,0,No Data,No Data
1656746628,2022-06-32T07:23:48Z,20.575459,-75.217641,38.831,253,9668,0,0,No Data,No Data
1656746646,2022-06-32T07:24:06Z,20.575403,-75.218112,37.845,254,0164,0,0,No Data,No Data
1656746663,2022-06-32T07:24:23Z,20.575244,-75.218545,38.339,254,0649,0,0,No Data,No Data
1656746682,2022-06-32T07:24:42Z,20.575086,-75.219010,36.737,254,1165,0,0,No Data,No Data
1656746699,2022-06-32T07:24:59Z,20.574861,-75.219406,37.658,254,1648,0,0,No Data,No Data
1656746715,2022-06-32T07:25:15Z,20.574637,-75.219734,37.246,254,2072,0,0,No Data,No Data
1656746725,2022-06-32T07:25:25Z,20.574508,-75.219963,36.234,254,2351,0,0,No Data,No Data
1656746733,2022-06-32T07:25:33Z,20.574309,-75.220054,36.685,254,2592,0,0,No Data,No Data
1656746739,2022-06-32T07:25:39Z,20.574173,-75.220046,37.617,254,2743,0,0,No Data,No Data
1656746747,2022-06-32T07:25:47Z,20.574032,-75.219869,39.196,254,2985,0,0,No Data,No Data
1656746757,2022-06-32T07:25:57Z,20.574022,-75.219598,40.214,254,3267,0,0,No Data,No Data
1656746767,2022-06-32T07:26:07Z,20.574014,-75.219330,40.267,254,3546,0,0,No Data,No Data
1656746783,2022-06-32T07:26:23Z,20.574073,-75.218933,40.0,254,3965,0,0,No Data,No Data
1656746801,2022-06-32T07:26:41Z,20.574158,-75.218465,40.539,254,4462,0,0,No Data,No Data
1656746817,2022-06-32T07:26:57Z,20.574244,-75.218030,40.926,254,4925,0,0,No Data,No Data
1656746829,2022-06-32T07:27:09Z,20.574368,-75.217731,41.207,254,5266,0,0,No Data,No Data
1656746834,2022-06-32T07:27:14Z,20.574362,-75.217595,43.215,254,5407,0,0,No Data,No Data
1656746844,2022-06-32T07:27:24Z,20.574127,-75.217652,43.753,254,5675,0,0,No Data,No Data
1656746852,2022-06-32T07:27:32Z,20.573961,-75.217746,42.937,254,5884,0,0,No Data,No Data
1656746862,2022-06-32T07:27:42Z,20.573696,-75.217804,42.147,254,6184,0,0,No Data,No Data
1656746873,2022-06-32T07:27:53Z,20.573430,-75.217794,40.578,254,648,0,0,No Data,No Data
1656746889,2022-06-32T07:28:09Z,20.573034,-75.217846,37.277,254,6924,0,0,No Data,No Data
1656746902,2022-06-32T07:28:22Z,20.572702,-75.217832,34.171,254,7293,0,0,No Data,No Data
1656746914,2022-06-32T07:28:34Z,20.572434,-75.217753,33.863,254,7601,0,0,No Data,No Data
1656746924,2022-06-32T07:28:44Z,20.572164,-75.217704,36.293,254,7905,0,0,No Data,No Data
1656746940,2022-06-32T07:29:00Z,20.571794,-75.217584,41.161,254,8335,0,0,No Data,No Data
1656746952,2022-06-32T07:29:12Z,20.571495,-75.217471,41.901,254,8687,0,0,No Data,No Data
1656746967,2022-06-32T07:29:27Z,20.571165,-75.217357,41.773,254,9072,0,0,No Data,No Data
1656746978,2022-06-32T07:29:38Z,20.570932,-75.217151,41.733,254,9408,0,0,No Data,No Data
1656746992,2022-06-32T07:29:52Z,20.570731,-75.216849,41.759,254,9794,0,0,No Data,No Data
1656747009,2022-06-32T07:30:09Z,20.570623,-75.216420,44.227,255,0256,0,0,No Data,No Data
1656747030,2022-06-32T07:30:30Z,20.570475,-75.215889,49.604,255,0832,0,0,No Data,No Data
1656747054,2022-06-32T07:30:54Z,20.570389,-75.215264,45.248,255,149,0,0,No Data,No Data
1656747081,2022-06-32T07:31:21Z,20.570357,-75.214538,50.741,255,2247,0,0,No Data,No Data
1656747111,2022-06-32T07:31:51Z,20.570322,-75.213748,57.934,255,307,0,0,No Data,No Data
1656747135,2022-06-32T07:32:15Z,20.570295,-75.213093,57.598,255,3753,0,0,No Data,No Data
1656747150,2022-06-32T07:32:30Z,20.570279,-75.212701,60.538,255,4162,0,0,No Data,No Data
1656747158,2022-06-32T07:32:38Z,20.570173,-75.212503,63.475,255,4399,0,0,No Data,No Data
1656747165,2022-06-32T07:32:45Z,20.570017,-75.212599,65.026,255,4599,0,0,No Data,No Data
1656747170,2022-06-32T07:32:50Z,20.569958,-75.212697,64.915,255,472,0,0,No Data,No Data
1656747177,2022-06-32T07:32:57Z,20.569802,-75.212793,65.119,255,492,0,0,No Data,No Data
1656747185,2022-06-32T07:33:05Z,20.569649,-75.212954,62.114,255,5159,0,0,No Data,No Data
1656747193,2022-06-32T07:33:13Z,20.569494,-75.213049,59.435,255,5358,0,0,No Data,No Data
1656747204,2022-06-32T07:33:24Z,20.569245,-75.213175,58.285,255,5664,0,0,No Data,No Data
1656747215,2022-06-32T07:33:35Z,20.568996,-75.213331,59.222,255,5985,0,0,No Data,No Data
1656747223,2022-06-32T07:33:43Z,20.568806,-75.213359,60.646,255,6198,0,0,No Data,No Data
1656747229,2022-06-32T07:33:49Z,20.568675,-75.213258,61.951,255,6377,0,0,No Data,No Data
1656747236,2022-06-32T07:33:56Z,20.568542,-75.213157,64.342,255,6558,0,0,No Data,No Data
1656747239,2022-06-32T07:33:59Z,20.568507,-75.213091,65.279,255,6636,0,0,No Data,No Data
1656747244,2022-06-32T07:34:04Z,20.568472,-75.212962,66.5,255,6775,0,0,No Data,No Data
1656747252,2022-06-32T07:34:12Z,20.568466,-75.212739,67.551,255,7007,0,0,No Data,No Data
1656747262,2022-06-32T07:34:22Z,20.568459,-75.212484,67.492,255,7273,0,0,No Data,No Data
1656747272,2022-06-32T07:34:32Z,20.568384,-75.212224,68.616,255,7555,0,0,No Data,No Data
1656747281,2022-06-32T07:34:41Z,20.568162,-75.212220,69.636,255,7801,0,0,No Data,No Data
1656747288,2022-06-32T07:34:48Z,20.568009,-75.212314,70.112,255,7997,0,0,No Data,No Data
1656747295,2022-06-32T07:34:55Z,20.567820,-75.212310,71.959,255,8207,0,0,No Data,No Data
1656747303,2022-06-32T07:35:03Z,20.567630,-75.212336,75.154,255,842,0,0,No Data,No Data
1656747309,2022-06-32T07:35:09Z,20.567470,-75.212330,78.728,255,8598,0,0,No Data,No Data
1656747317,2022-06-32T07:35:17Z,20.567281,-75.212355,84.231,255,881,0,0,No Data,No Data
1656747324,2022-06-32T07:35:24Z,20.567147,-75.212254,88.588,255,8992,0,0,No Data,No Data
1656747329,2022-06-32T07:35:29Z,20.567012,-75.212182,93.503,255,9159,0,0,No Data,No Data
1656747337,2022-06-32T07:35:37Z,20.566872,-75.212045,102.557,255,9369,0,0,No Data,No Data
1656747344,2022-06-32T07:35:44Z,20.566763,-75.211909,111.593,255,9555,0,0,No Data,No Data
1656747352,2022-06-32T07:35:52Z,20.566559,-75.211831,122.611,255,9795,0,0,No Data,No Data
1656747362,2022-06-32T07:36:02Z,20.566518,-75.212087,116.584,256,0066,0,0,No Data,No Data
1656747375,2022-06-32T07:36:15Z,20.566452,-75.212437,112.001,256,0439,0,0,No Data,No Data
1656747387,2022-06-32T07:36:27Z,20.566381,-75.212724,110.161,256,0749,0,0,No Data,No Data
1656747400,2022-06-32T07:36:40Z,20.566315,-75.213077,98.425,256,1124,0,0,No Data,No Data
1656747411,2022-06-32T07:36:51Z,20.566241,-75.213363,95.245,256,1433,0,0,No Data,No Data
1656747424,2022-06-32T07:37:04Z,20.566104,-75.213674,91.93,256,1792,0,0,No Data,No Data
1656747431,2022-06-32T07:37:11Z,20.565950,-75.213695,98.426,256,1965,0,0,No Data,No Data
1656747436,2022-06-32T07:37:16Z,20.565849,-75.213590,106.575,256,2121,0,0,No Data,No Data
1656747441,2022-06-32T07:37:21Z,20.565777,-75.213484,113.814,256,2257,0,0,No Data,No Data
1656747449,2022-06-32T07:37:29Z,20.565727,-75.213283,121.484,256,2473,0,0,No Data,No Data
1656747459,2022-06-32T07:37:39Z,20.565674,-75.213019,130.41,256,2754,0,0,No Data,No Data
1656747472,2022-06-32T07:37:52Z,20.565643,-75.212661,144.84,256,3128,0,0,No Data,No Data
1656747478,2022-06-32T07:37:58Z,20.565542,-75.212558,152.37,256,3283,0,0,No Data,No Data
1656747482,2022-06-32T07:38:02Z,20.565447,-75.212519,160.174,256,3396,0,0,No Data,No Data
1656747490,2022-06-32T07:38:10Z,20.565312,-75.212352,177.872,256,3626,0,0,No Data,No Data
1656747496,2022-06-32T07:38:16Z,20.565239,-75.212220,187.73,256,3785,0,0,No Data,No Data
1656747503,2022-06-32T07:38:23Z,20.565173,-75.212064,191.368,256,3963,0,0,No Data,No Data
1656747512,2022-06-32T07:38:32Z,20.565046,-75.211846,192.102,256,423,0,0,No Data,No Data
1656747515,2022-06-32T07:38:35Z,20.565015,-75.211785,191.603,256,4301,0,0,No Data,No Data
1656747524,2022-06-32T07:38:44Z,20.564998,-75.212030,191.99,256,4558,0,0,No Data,No Data
1656747535,2022-06-32T07:38:55Z,20.565013,-75.212336,188.715,256,4878,0,0,No Data,No Data
1656747551,2022-06-32T07:39:11Z,20.565039,-75.212744,173.48,256,5305,0,0,No Data,No Data
1656747565,2022-06-32T07:39:25Z,20.565066,-75.213127,160.465,256,5706,0,0,No Data,No Data
1656747580,2022-06-32T07:39:40Z,20.565100,-75.213520,146.528,256,6118,0,0,No Data,No Data
1656747597,2022-06-32T07:39:57Z,20.565138,-75.213952,116.167,256,6571,0,0,No Data,No Data
1656747608,2022-06-32T07:40:08Z,20.565165,-75.214255,103.588,256,6889,0,0,No Data,No Data
1656747618,2022-06-32T07:40:18Z,20.565185,-75.214520,96.3,256,7166,0,0,No Data,No Data
1656747629,2022-06-32T07:40:29Z,20.565176,-75.214817,87.511,256,7476,0,0,No Data,No Data
1656747635,2022-06-32T07:40:35Z,20.565189,-75.214984,83.054,256,7651,0,0,No Data,No Data
1656747640,2022-06-32T07:40:40Z,20.565196,-75.215115,80.097,256,7788,0,0,No Data,No Data
1656747651,2022-06-32T07:40:51Z,20.565213,-75.215408,73.163,256,8095,0,0,No Data,No Data
1656747659,2022-06-32T07:40:59Z,20.565224,-75.215605,68.383,256,8301,0,0,No Data,No Data
1656747668,2022-06-32T07:41:08Z,20.565235,-75.215862,63.659,256,8569,0,0,No Data,No Data
1656747678,2022-06-32T07:41:18Z,20.565273,-75.216113,64.026,256,8835,0,0,No Data,No Data
1656747688,2022-06-32T07:41:28Z,20.565369,-75.216368,64.901,256,9122,0,0,No Data,No Data
1656747699,2022-06-32T07:41:39Z,20.565465,-75.216652,63.714,256,9438,0,0,No Data,No Data
1656747706,2022-06-32T07:41:46Z,20.565499,-75.216808,64.429,256,9606,0,0,No Data,No Data
1656747713,2022-06-32T07:41:53Z,20.565533,-75.216996,65.719,256,9806,0,0,No Data,No Data
1656747722,2022-06-32T07:42:02Z,20.565627,-75.217218,67.694,257,006,0,0,No Data,No Data
1656747728,2022-06-32T07:42:08Z,20.565745,-75.217131,66.337,257,0219,0,0,No Data,No Data
1656747737,2022-06-32T07:42:17Z,20.565981,-75.217079,63.872,257,0488,0,0,No Data,No Data
1656747746,2022-06-32T07:42:26Z,20.566189,-75.217026,62.129,257,0726,0,0,No Data,No Data
1656747756,2022-06-32T07:42:36Z,20.566431,-75.217039,61.71,257,0996,0,0,No Data,No Data
1656747765,2022-06-32T07:42:45Z,20.566643,-75.217142,61.942,257,1257,0,0,No Data,No Data
1656747773,2022-06-32T07:42:53Z,20.566826,-75.217242,62.879,257,1486,0,0,No Data,No Data
1656747784,2022-06-32T07:43:04Z,20.567010,-75.217436,66.906,257,1774,0,0,No Data,No Data
1656747799,2022-06-32T07:43:19Z,20.567229,-75.217759,68.813,257,219,0,0,No Data,No Data
1656747815,2022-06-32T07:43:35Z,20.567455,-75.218122,66.292,257,2645,0,0,No Data,No Data
1656747829,2022-06-32T07:43:49Z,20.567557,-75.218477,65.66,257,3033,0,0,No Data,No Data
1656747847,2022-06-32T07:44:07Z,20.567724,-75.218933,63.412,257,3544,0,0,No Data,No Data
1656747869,2022-06-32T07:44:29Z,20.567865,-75.219486,63.4,257,4142,0,0,No Data,No Data
1656747889,2022-06-32T07:44:49Z,20.567948,-75.220011,53.578,257,4697,0,0,No Data,No Data
1656747905,2022-06-32T07:45:05Z,20.567964,-75.220433,55.276,257,5138,0,0,No Data,No Data
1656747918,2022-06-32T07:45:18Z,20.567973,-75.220784,60.101,257,5504,0,0,No Data,No Data
1656747929,2022-06-32T07:45:29Z,20.567890,-75.221066,61.247,257,5813,0,0,No Data,No Data
1656747939,2022-06-32T07:45:39Z,20.567743,-75.221278,61.031,257,6088,0,0,No Data,No Data
1656747944,2022-06-32T07:45:44Z,20.567618,-75.221264,58.939,257,6228,0,0,No Data,No Data
1656747949,2022-06-32T07:45:49Z,20.567492,-75.221219,56.936,257,6375,0,0,No Data,No Data
1656747957,2022-06-32T07:45:57Z,20.567454,-75.221022,57.096,257,6584,0,0,No Data,No Data
1656747963,2022-06-32T07:46:03Z,20.567542,-75.220871,58.212,257,6769,0,0,No Data,No Data
1656747975,2022-06-32T07:46:15Z,20.567657,-75.220594,59.276,257,7084,0,0,No Data,No Data
1656747987,2022-06-32T07:46:27Z,20.567834,-75.220322,54.273,257,7429,0,0,No Data,No Data
1656748000,2022-06-32T07:46:40Z,20.568012,-75.220050,53.567,257,7775,0,0,No Data,No Data
1656748008,2022-06-32T07:46:48Z,20.568131,-75.219868,56.372,257,8006,0,0,No Data,No Data
1656748016,2022-06-32T07:46:56Z,20.568251,-75.219718,59.035,257,8212,0,0,No Data,No Data
1656748028,2022-06-32T07:47:08Z,20.568431,-75.219443,58.591,257,8561,0,0,No Data,No Data
1656748030,2022-06-32T07:47:10Z,20.568461,-75.219414,58.045,257,8606,0,0,No Data,No Data
1656748035,2022-06-32T07:47:15Z,20.568336,-75.219467,59.866,257,8755,0,0,No Data,No Data
1656748043,2022-06-32T07:47:23Z,20.568149,-75.219514,62.231,257,8969,0,0,No Data,No Data
1656748053,2022-06-32T07:47:33Z,20.567898,-75.219522,62.753,257,9248,0,0,No Data,No Data
1656748066,2022-06-32T07:47:46Z,20.567587,-75.219587,65.362,257,96,0,0,No Data,No Data
1656748079,2022-06-32T07:47:59Z,20.567245,-75.219584,70.676,257,998,0,0,No Data,No Data
1656748090,2022-06-32T07:48:10Z,20.566971,-75.219624,71.602,258,0288,0,0,No Data,No Data
1656748105,2022-06-32T07:48:25Z,20.566606,-75.219625,69.47,258,0694,0,0,No Data,No Data
1656748110,2022-06-32T07:48:30Z,20.566484,-75.219553,69.018,258,0848,0,0,No Data,No Data
1656748114,2022-06-32T07:48:34Z,20.566451,-75.219457,68.689,258,0954,0,0,No Data,No Data
1656748118,2022-06-32T07:48:38Z,20.566539,-75.219400,70.176,258,1069,0,0,No Data,No Data
1656748126,2022-06-32T07:48:46Z,20.566718,-75.219349,72.899,258,1276,0,0,No Data,No Data
1656748133,2022-06-32T07:48:53Z,20.566867,-75.219265,76.751,258,1464,0,0,No Data,No Data
1656748140,2022-06-32T07:49:00Z,20.567047,-75.219214,77.851,258,1671,0,0,No Data,No Data
1656748150,2022-06-32T07:49:10Z,20.567292,-75.219143,74.24,258,1954,0,0,No Data,No Data
1656748163,2022-06-32T07:49:23Z,20.567602,-75.219079,66.777,258,2306,0,0,No Data,No Data
1656748172,2022-06-32T07:49:32Z,20.567819,-75.219005,62.903,258,2561,0,0,No Data,No Data
1656748185,2022-06-32T07:49:45Z,20.568131,-75.218875,56.714,258,2934,0,0,No Data,No Data
1656748185,2022-06-32T07:49:45Z,20.568131,-75.218875,56.714,258,2934,0,0,No Data,No Data
1656748192,2022-06-32T07:49:52Z,20.567973,-75.218861,58.843,258,3109,0,0,No Data,No Data
1656748203,2022-06-32T07:50:03Z,20.567689,-75.218804,63.165,258,343,0,0,No Data,No Data
1656748216,2022-06-32T07:50:16Z,20.567405,-75.218652,69.826,258,3783,0,0,No Data,No Data
1656748228,2022-06-32T07:50:28Z,20.567124,-75.218564,76.615,258,4109,0,0,No Data,No Data
1656748239,2022-06-32T07:50:39Z,20.566875,-75.218450,79.222,258,441,0,0,No Data,No Data
1656748251,2022-06-32T07:50:51Z,20.566598,-75.218334,77.515,258,474,0,0,No Data,No Data
1656748257,2022-06-32T07:50:57Z,20.566446,-75.218233,77.297,258,4939,0,0,No Data,No Data
1656748264,2022-06-32T07:51:04Z,20.566296,-75.218165,76.919,258,512,0,0,No Data,No Data
1656748274,2022-06-32T07:51:14Z,20.566143,-75.217973,74.406,258,5382,0,0,No Data,No Data
1656748281,2022-06-32T07:51:21Z,20.566110,-75.217787,71.183,258,5578,0,0,No Data,No Data
1656748289,2022-06-32T07:51:29Z,20.566258,-75.217643,67.307,258,5801,0,0,No Data,No Data
1656748295,2022-06-32T07:51:35Z,20.566377,-75.217557,64.528,258,5961,0,0,No Data,No Data
1656748307,2022-06-32T07:51:47Z,20.566646,-75.217387,63.667,258,6309,0,0,No Data,No Data
1656748319,2022-06-32T07:51:59Z,20.566917,-75.217277,63.857,258,6632,0,0,No Data,No Data
1656748331,2022-06-32T07:52:11Z,20.567189,-75.217136,62.955,258,6969,0,0,No Data,No Data
1656748346,2022-06-32T07:52:26Z,20.567524,-75.216967,62.159,258,7382,0,0,No Data,No Data
1656748360,2022-06-32T07:52:40Z,20.567866,-75.216833,59.552,258,7788,0,0,No Data,No Data
1656748374,2022-06-32T07:52:54Z,20.568211,-75.216759,52.244,258,818,0,0,No Data,No Data
1656748388,2022-06-32T07:53:08Z,20.568559,-75.216781,46.96,258,8569,0,0,No Data,No Data
1656748400,2022-06-32T07:53:20Z,20.568846,-75.216798,43.908,258,889,0,0,No Data,No Data
1656748411,2022-06-32T07:53:31Z,20.569104,-75.216910,43.027,258,9201,0,0,No Data,No Data
1656748417,2022-06-32T07:53:37Z,20.569202,-75.217011,43.496,258,9353,0,0,No Data,No Data
1656748422,2022-06-32T07:53:42Z,20.569109,-75.217134,43.684,258,9518,0,0,No Data,No Data
1656748433,2022-06-32T07:53:53Z,20.568856,-75.217214,44.441,258,9812,0,0,No Data,No Data
1656748448,2022-06-32T07:54:08Z,20.568510,-75.217383,51.2,259,0236,0,0,No Data,No Data
1656748462,2022-06-32T07:54:22Z,20.568163,-75.217454,58.791,259,0629,0,0,No Data,No Data
1656748479,2022-06-32T07:54:39Z,20.567755,-75.217549,63.047,259,1094,0,0,No Data,No Data
1656748497,2022-06-32T07:54:57Z,20.567317,-75.217547,67.305,259,1581,0,0,No Data,No Data
1656748517,2022-06-32T07:55:17Z,20.566798,-75.217516,66.67,259,2159,0,0,No Data,No Data
1656748530,2022-06-32T07:55:30Z,20.566496,-75.217410,63.006,259,2513,0,0,No Data,No Data
1656748543,2022-06-32T07:55:43Z,20.566223,-75.217244,62.349,259,2862,0,0,No Data,No Data
1656748559,2022-06-32T07:55:59Z,20.565920,-75.216954,63.461,259,3314,0,0,No Data,No Data
1656748571,2022-06-32T07:56:11Z,20.565823,-75.216639,64.066,259,3659,0,0,No Data,No Data
1656748586,2022-06-32T07:56:26Z,20.565723,-75.216260,64.634,259,4069,0,0,No Data,No Data
1656748611,2022-06-32T07:56:51Z,20.565642,-75.215595,64.135,259,4767,0,0,No Data,No Data
1656748644,2022-06-32T07:57:24Z,20.565533,-75.214743,84.715,259,5663,0,0,No Data,No Data
1656748684,2022-06-32T07:58:04Z,20.565450,-75.213682,127.727,259,6772,0,0,No Data,No Data
1656748723,2022-06-32T07:58:43Z,20.565364,-75.212641,160.604,259,7861,0,0,No Data,No Data
1656748765,2022-06-32T07:59:25Z,20.565405,-75.211515,196.666,259,9036,0,0,No Data,No Data
1656748815,2022-06-32T08:00:15Z,20.565527,-75.210183,196.966,260,043,0,0,No Data,No Data
1656748867,2022-06-32T08:01:07Z,20.565614,-75.208801,190.676,260,1874,0,0,No Data,No Data
1656748920,2022-06-32T08:02:00Z,20.565729,-75.207406,162.362,260,3333,0,0,No Data,No Data
1656748967,2022-06-32T08:02:47Z,20.565951,-75.206172,151.835,260,4642,0,0,No Data,No Data
1656749002,2022-06-32T08:03:22Z,20.566233,-75.205294,133.978,260,5609,0,0,No Data,No Data
1656749029,2022-06-32T08:03:49Z,20.566568,-75.204660,141.126,260,6368,0,0,No Data,No Data
1656749042,2022-06-32T08:04:02Z,20.566764,-75.204372,141.814,260,6738,0,0,No Data,No Data
1656749049,2022-06-32T08:04:09Z,20.566909,-75.204303,143.241,260,6915,0,0,No Data,No Data
1656749055,2022-06-32T08:04:15Z,20.567054,-75.204264,144.68,260,7082,0,0,No Data,No Data
1656749061,2022-06-32T08:04:21Z,20.567200,-75.204319,146.831,260,7256,0,0,No Data,No Data
1656749068,2022-06-32T08:04:28Z,20.567348,-75.204406,148.179,260,7444,0,0,No Data,No Data
1656749080,2022-06-32T08:04:40Z,20.567499,-75.204679,152.383,260,7775,0,0,No Data,No Data
1656749092,2022-06-32T08:04:52Z,20.567591,-75.204986,158.388,260,8112,0,0,No Data,No Data
1656749103,2022-06-32T08:05:03Z,20.567709,-75.205262,164.487,260,8429,0,0,No Data,No Data
1656749114,2022-06-32T08:05:14Z,20.567766,-75.205542,170.431,260,8728,0,0,No Data,No Data
1656749126,2022-06-32T08:05:26Z,20.567774,-75.205851,175.199,260,9051,0,0,No Data,No Data
1656749141,2022-06-32T08:05:41Z,20.567697,-75.206256,173.564,260,9482,0,0,No Data,No Data
1656749157,2022-06-32T08:05:57Z,20.567622,-75.206661,154.208,260,9913,0,0,No Data,No Data
1656749171,2022-06-32T08:06:11Z,20.567540,-75.207035,152.319,261,0314,0,0,No Data,No Data
1656749186,2022-06-32T08:06:26Z,20.567301,-75.207322,165.897,261,0715,0,0,No Data,No Data
1656749198,2022-06-32T08:06:38Z,20.567092,-75.207575,178.319,261,1067,0,0,No Data,No Data
1656749206,2022-06-32T08:06:46Z,20.566944,-75.207703,184.584,261,1279,0,0,No Data,No Data
1656749214,2022-06-32T08:06:54Z,20.566767,-75.207800,188.031,261,15,0,0,No Data,No Data
1656749221,2022-06-32T08:07:01Z,20.566591,-75.207805,185.375,261,1696,0,0,No Data,No Data
1656749229,2022-06-32T08:07:09Z,20.566416,-75.207689,176.648,261,1925,0,0,No Data,No Data
1656749236,2022-06-32T08:07:16Z,20.566301,-75.207540,171.38,261,2126,0,0,No Data,No Data
1656749242,2022-06-32T08:07:22Z,20.566244,-75.207389,168.786,261,2295,0,0,No Data,No Data
1656749247,2022-06-32T08:07:27Z,20.566273,-75.207266,168.611,261,2427,0,0,No Data,No Data
1656749252,2022-06-32T08:07:32Z,20.566359,-75.207171,169.576,261,2565,0,0,No Data,No Data
1656749262,2022-06-32T08:07:42Z,20.566505,-75.206951,169.609,261,2847,0,0,No Data,No Data
1656749266,2022-06-32T08:07:46Z,20.566594,-75.206916,168.914,261,2953,0,0,No Data,No Data
1656749272,2022-06-32T08:07:52Z,20.566741,-75.206880,166.474,261,3122,0,0,No Data,No Data
1656749280,2022-06-32T08:08:00Z,20.566919,-75.206873,162.494,261,3321,0,0,No Data,No Data
1656749285,2022-06-32T08:08:05Z,20.567038,-75.206930,160.563,261,3467,0,0,No Data,No Data
1656749290,2022-06-32T08:08:10Z,20.567156,-75.207018,159.622,261,3628,0,0,No Data,No Data
1656749299,2022-06-32T08:08:19Z,20.567272,-75.207200,162.621,261,3858,0,0,No Data,No Data
1656749308,2022-06-32T08:08:28Z,20.567361,-75.207412,167.346,261,4101,0,0,No Data,No Data
1656749317,2022-06-32T08:08:37Z,20.567424,-75.207657,174.399,261,4366,0,0,No Data,No Data
1656749326,2022-06-32T08:08:46Z,20.567481,-75.207901,180.96,261,4629,0,0,No Data,No Data
1656749338,2022-06-32T08:08:58Z,20.567483,-75.208208,189.834,261,495,0,0,No Data,No Data
1656749351,2022-06-32T08:09:11Z,20.567490,-75.208546,197.103,261,5303,0,0,No Data,No Data
1656749363,2022-06-32T08:09:23Z,20.567507,-75.208885,193.67,261,5657,0,0,No Data,No Data
1656749375,2022-06-32T08:09:35Z,20.567428,-75.209163,189.396,261,5961,0,0,No Data,No Data
1656749384,2022-06-32T08:09:44Z,20.567348,-75.209411,183.145,261,6235,0,0,No Data,No Data
1656749393,2022-06-32T08:09:53Z,20.567272,-75.209629,176.351,261,6478,0,0,No Data,No Data
1656749398,2022-06-32T08:09:58Z,20.567218,-75.209754,173.034,261,6621,0,0,No Data,No Data
1656749407,2022-06-32T08:10:07Z,20.567108,-75.209971,172.211,261,6878,0,0,No Data,No Data
1656749409,2022-06-32T08:10:09Z,20.567143,-75.210003,169.033,261,693,0,0,No Data,No Data
1656749415,2022-06-32T08:10:15Z,20.567281,-75.210069,160.441,261,7099,0,0,No Data,No Data
1656749429,2022-06-32T08:10:29Z,20.567593,-75.210172,138.781,261,7464,0,0,No Data,No Data
